,z,F24,F70,F100,F160,F250,F350,F500,F850,F1point1mm,F1point2mm,E24,E70,E100,E160,E250,E350,E500,E850,E1point1mm,E1point2mm,RA24,DEC24
2113,0.16940000653266907,0.7789999842643738,0.0,18.150999069213867,22.96299934387207,12.280400276184082,2.822700023651123,0.0,-1.0859114743706912,0.0,0.0,0.20375746276100573,-99.0,1.9519021644369998,4.558498141361533,5.8207639678575935,6.301011681998188,10.673999786376953,0.9224516822455269,0.0,0.0,150.294119,2.165959
2114,1.1491999626159668,0.7319999933242798,0.0,19.947999954223636,58.65599822998047,71.16069793701172,58.01950073242188,0.8493000268936157,4.1,0.0,0.0,0.1408387801207905,-99.0,1.3705711031998966,4.861625749504769,6.4608166580868245,6.713867733608043,7.525076779152286,0.8258480489775344,0.0,0.0,150.098433,2.166136
2115,0.2531999945640564,1.2619999647140503,12.199999809265135,29.48900032043457,54.540000915527344,33.57619857788086,16.634700775146484,5.556000232696533,1.023384490083577,0.0,0.0,0.17665393270741048,2.8720026910763967,1.837617213255912,4.132732589079194,5.953467710293393,6.3350407442893255,6.8036306941027584,1.0448026120406764,0.0,0.0,149.62698899999998,2.167463
2116,1.0292494297027588,0.421999990940094,0.0,5.51800012588501,15.20199966430664,25.33119964599609,22.619800567626953,9.276399612426758,1.4764349563650567,0.0,0.0,0.1307142235098837,-99.0,1.422119067858704,3.6184595678474256,5.8878409863725505,6.364640492938367,6.810116191639544,1.0830734505622541,0.0,0.0,149.561787,2.17093
2117,0.2167000025510788,1.5900000333786009,12.199999809265135,20.1200008392334,21.614999771118164,9.041000366210938,1.5077999830245972,2.5617001056671143,0.12999480333039368,0.0,0.0,0.13491200722556956,2.962836514381576,1.9539746007548149,5.15600853428492,5.811263502904934,6.300288686819206,6.800771992346912,0.9574736971663784,0.0,0.0,150.506604,2.165666
2118,0.3100000023841858,0.7879999876022339,11.100000381469727,18.341999053955078,23.66699981689453,8.92199993133545,5.18720006942749,0.0,-0.9591811813330708,0.0,0.0,0.11967188269021828,2.2873784305808,1.9493879651920751,4.354159276890616,5.810969224874591,6.3034158415335755,6.8,0.985227069052394,0.0,0.0,149.954948,2.17216
2119,0.3734999895095825,0.5619999766349792,0.0,5.258999824523926,0.0,22.84370040893555,17.440200805664062,7.003799915313722,2.5961244132650485,0.0,0.0,0.2734476512528977,-99.0,1.1789043920897777,-99.0,5.871536037307199,6.338505893870179,6.805768519513867,0.9127021787481641,0.0,0.0,150.292381,2.176141
2120,0.8449000120162964,1.1920000314712524,20.799999237060547,43.88600158691406,58.33300018310547,30.008100509643555,14.53600025177002,3.90310001373291,0.18752445983715094,0.0,0.0,0.26284627905518226,3.7331486832617746,2.4246921290527768,5.090280913196862,5.922902814829482,6.326774255915184,6.801792021485772,0.939280052613816,0.0,0.0,150.346731,2.170373
2121,0.3283999860286713,0.5550000071525574,10.199999809265137,14.397000312805176,19.891000747680664,19.993900299072266,5.155600070953369,0.0,0.04758816919383583,0.0,0.0,0.1525452860890422,2.3346090808841815,2.1556696165656213,3.6312383473894303,5.85487913442035,6.30337436135175,20.666000366210934,1.0375760834853116,0.0,0.0,149.749707,2.175846
2122,0.1865,3.8010001182556152,35.5,76.32099914550781,105.9530029296875,44.96329879760742,0.0,0.0,1.314608003032578,0.0,0.0,0.4329434185139094,4.985228179331414,3.388314807206789,6.343505351705681,6.0724556138370165,40.76100158691406,22.26300048828125,1.035966338998765,0.0,0.0,149.886153,2.1773279999999997
2124,0.2648999989032745,1.5110000371932983,12.300000190734865,29.738000869750977,38.73500061035156,22.87389945983887,9.54520034790039,0.4727999866008759,0.5434234343530288,0.0,0.0,0.5363476689836882,2.8762648610672388,1.957965744652153,4.329721841493006,5.871724145632022,6.311559027648437,6.8000262987523605,1.034934190713488,0.0,0.0,149.564561,2.1932110000000002
2125,0.7009999752044678,0.4880000054836273,0.0,8.920000076293945,25.86100006103516,19.76759910583496,11.05739974975586,7.862199783325195,-2.599090247907605,0.0,0.0,0.22134895411738267,-99.0,1.909818916371484,2.762026009202131,5.853649524788311,6.3155067684835435,6.807268372606788,1.3929038167014465,0.0,0.0,150.776993,2.200351
2126,0.3470000028610229,0.7279999852180481,0.0,20.10099983215332,22.1299991607666,27.16080093383789,14.43939971923828,2.7044999599456787,1.7906554144066569,0.0,0.0,0.2873150847200941,-99.0,1.9269869738632983,3.967022659015993,5.900875746174299,6.326420316640612,6.800860453799456,1.134815166661012,0.0,0.0,150.653055,2.200453
2127,0.8266000151634216,0.8320000171661377,0.0,8.666999816894531,26.12899971008301,21.790599822998047,10.246399879455566,0.0,0.1456607618100855,0.0,0.0,0.1055441169675013,-99.0,1.7413880174046108,3.544591509589778,5.865128164416671,6.31331782320386,6.8,0.827139982844257,0.0,0.0,150.269455,2.207278
2128,1.0219999551773071,1.0230000019073486,18.5,43.07899856567383,65.33000183105469,54.23929977416992,36.385101318359375,18.888500213623047,2.6637866432351016,0.0,0.0,0.18136240174687016,3.1910028994172617,2.050786415455135,4.678779322483533,6.192498899797046,6.465926148411814,6.841844831952275,1.0324572082627854,0.0,0.0,149.67937,2.20803
2130,0.9761000275611876,0.9110000133514404,0.0,0.0,25.17700004577637,0.0,30.62459945678711,33.47439956665039,5.9,0.0,0.0,0.14722364867000415,-99.0,-99.0,4.3015503565744115,83.88899993896484,7.738569867813231,6.930574051415684,0.8526576100639695,0.0,0.0,150.064224,2.211625
2131,0.3453,3.127000093460083,124.3000030517578,180.7539978027344,176.97500610351562,88.3279037475586,36.477699279785156,9.388400077819824,1.290276228509186,0.0,0.0,0.1624232863239369,15.002163216615756,5.876770437895142,8.324460670760928,6.791384963959911,6.466760863956103,6.810361759086952,1.0130764353482082,0.0,0.0,149.89468,2.208027
2132,0.22360000014305115,1.1469999551773071,22.79999923706055,24.85000038146973,39.527000427246094,21.327899932861328,14.40019989013672,0.0,0.9053848265529829,0.0,0.0,0.14483791834926465,4.093702517354939,1.818303113380669,4.537380430481383,5.8624062384718645,6.326277358052003,37.12699890136719,1.0963410780623846,0.0,0.0,150.67368100000002,2.226342
2133,0.2825999855995178,0.8259999752044678,11.399999618530273,20.138999938964844,43.52199935913086,27.718299865722656,16.574899673461914,0.0,0.4501518198466434,0.0,0.0,0.17786142770161287,2.302085991666016,1.9052685355997647,4.1852477873585565,5.905022153719138,6.3347899474802265,13.756999969482422,1.0175410312699986,0.0,0.0,149.78848200000002,2.2272369999999997
2134,0.20890000462532046,0.9490000009536744,12.5,30.72599983215332,35.2400016784668,22.02779960632324,6.06850004196167,21.220800399780273,-1.3897988058086048,0.0,0.0,0.3027416382172507,2.7950849718747373,2.16840373538398,5.236298652753634,5.866545689653678,6.304674671100393,6.852774313471276,0.996224919326166,0.0,0.0,149.642014,2.235719
2135,0.8817999958992004,0.4930000007152557,0.0,6.901000022888184,11.359999656677244,13.975700378417967,12.516200065612793,8.628899574279785,1.972321766766851,0.0,0.0,0.06027124081168855,-99.0,1.7801447784450033,3.7714738542525446,5.826878437182957,6.319861424313978,6.808754118969254,0.9419215664542124,0.0,0.0,150.345926,2.2345919999999997
2136,0.22110000252723694,0.4309999942779541,0.0,14.027999877929688,28.024999618530273,18.44230079650879,5.8628997802734375,0.0,1.362593282482123,0.0,0.0,0.14461467559319496,-99.0,1.516874257377531,4.552184810379694,5.8467246842886516,6.304363389759005,10.69200038909912,1.0054042663240157,0.0,0.0,149.886635,2.24799
2137,0.3455,0.9929999709129332,13.300000190734865,25.10700035095215,38.4739990234375,24.78280067443848,6.8471999168396,0.0,0.9792073031677788,0.0,0.0,0.13636027055221825,2.4857392562761427,1.7160279124210327,5.328095067563732,5.884105669923878,6.3059507320246215,6.8,1.009597183734924,0.0,0.0,149.853974,2.245686
2138,0.8957999944686891,0.8489999771118164,9.899999618530273,19.797000885009766,40.54299926757813,31.45089912414551,18.330400466918945,7.898499965667725,2.0401054287744325,0.0,0.0,0.1703731333470401,2.6888845130404904,2.2741271284920233,3.717391673577023,5.9348676892705425,6.342523608946537,6.807335608204743,0.8011845271099357,0.0,0.0,150.250909,2.250954
2139,0.3596000075340271,0.5320000052452087,0.0,8.831000328063965,23.01499938964844,17.459999084472653,5.233500003814697,0.0,0.41601542428895416,0.0,0.0,0.2255738528985274,-99.0,1.4327320664245768,4.684351899605545,5.841897166918264,6.303477075048651,12.538999557495115,1.0209058178389585,0.0,0.0,149.754074,2.261431
2140,0.1861000061035156,0.5550000071525574,0.0,5.9720001220703125,14.564000129699707,14.094300270080565,7.247200012207031,2.251300096511841,0.6180093125188907,0.0,0.0,0.13195097865024186,-99.0,1.6064170232214494,3.4968671470290094,5.827335487181523,6.306665922088079,6.800596250579744,1.0170465663635444,0.0,0.0,149.719144,2.263913
2141,0.21299999952316284,0.6579999923706055,0.0,15.24899959564209,25.02199935913086,10.523599624633787,0.0,0.0,0.16161924449632964,0.0,0.0,0.2343211618214735,-99.0,1.9154668254964309,3.9450749811163632,5.8152552685583245,6.3,6.8,0.6617921606844207,0.0,0.0,150.19725400000002,2.259419
2142,0.2502000033855438,2.9270000457763667,38.599998474121094,55.07699966430664,48.96799850463867,23.53700065612793,10.756999969482422,6.816199779510497,1.1803577266233105,0.0,0.0,0.3159403801946012,5.278219220094597,2.7364040899137416,4.130021695785652,5.875915642673787,6.314676624923045,6.805463755475795,0.6386976715419321,0.0,0.0,150.035322,2.256079
2143,0.8382999897003174,1.0740000009536743,0.0,22.95000076293945,40.13399887084961,35.906700134277344,25.75029945373535,15.54290008544922,1.3590383534719634,0.0,0.0,0.11704567677381687,-99.0,2.0476871376661365,3.4431521325413006,5.975187510300633,6.383645093136934,6.828362233281566,1.5558475527407565,0.0,0.0,149.428645,2.261037
2144,1.742900013923645,0.640999972820282,0.0,15.755999565124512,22.70800018310547,33.42620086669922,26.715200424194336,5.914599895477295,2.4,0.0,0.0,0.2332127896938181,-99.0,1.6094222770662108,4.786965995575673,5.952117055889397,6.38998615756934,6.8041143425928485,0.6118823416311342,0.0,0.0,150.036899,2.271259
2145,0.3734999895095825,0.5830000042915344,0.0,5.294000148773193,22.65699958801269,16.873899459838867,11.473699569702148,7.855500221252441,0.33656524307044755,0.0,0.0,0.11186475368772858,-99.0,1.6793224586193638,4.546247653697595,5.83914082487905,6.316694804318573,6.807255997387035,0.9394409397002128,0.0,0.0,150.336598,2.2793810000000003
2146,0.3052000105381012,2.2890000343322754,104.5,176.96499633789062,178.1199951171875,93.82749938964844,49.60810089111328,18.504499435424805,7.1,0.0,0.0,0.22783283712352126,13.100095477011054,5.88270445458318,8.227757615120755,6.908383271558053,6.605114827044008,6.84016567043292,1.251409205655768,0.0,0.0,149.49492800000002,2.280656
2147,0.4300000071525574,1.3769999742507937,19.799999237060547,26.16200065612793,24.944000244140625,23.71269989013672,15.379899978637695,7.4671998023986825,1.4596268735497917,0.0,0.0,0.2990339902386732,3.6783690824328534,2.2652857504478257,5.0172115997263225,5.877045807012867,6.329965727977099,6.8065567298467675,1.1166563465926218,0.0,0.0,149.522891,2.282736
2148,0.8564000129699707,0.5049999952316284,0.0,0.0,27.767000198364254,12.054200172424315,21.915700912475586,12.311100006103516,5.876647711094249,0.0,0.0,0.13832412840247854,-99.0,-99.0,4.788587892996233,5.820007387183884,6.360697816621705,6.817807645671477,0.8563116408872944,0.0,0.0,150.248491,2.285752
2149,0.7616999745368958,1.159000039100647,9.100000381469727,24.481000900268555,40.09700012207031,52.03450012207031,32.04669952392578,18.40880012512207,0.8344233788826152,0.0,0.0,0.20055473908002625,2.106679847254545,2.3648518174474837,5.026741139995169,6.1621540653188775,6.429089011718756,6.839752501024778,1.0105720704008183,0.0,0.0,149.803948,2.288821
2150,1.7815999984741209,0.7590000033378601,0.0,11.602999687194824,21.183000564575195,32.22980117797852,41.04410171508789,28.59250068664551,7.7,0.0,4.800000190734863,0.2114336877083345,-99.0,1.6207203934935188,4.446478856638328,5.94154997743478,6.510406228259307,6.895509390380474,0.8878203647134932,0.0,1.8999999761581419,150.246955,2.288625
2152,0.17470000684261322,2.2679998874664307,42.900001525878906,71.5270004272461,97.79399871826172,40.60509872436523,17.834299087524414,5.7038002014160165,-0.4631420035716166,0.0,0.0,0.35556795001794506,5.865500942733205,2.82808836580958,5.504724713602854,6.023125307335446,6.340260212192337,6.803826374826174,0.9910284818567312,0.0,0.0,149.91006399999998,2.307764
2153,0.670799970626831,0.4629999995231629,0.0,6.001999855041504,15.628999710083008,18.64699935913086,13.099499702453613,2.6898999214172363,0.5060716884732787,0.0,0.0,0.14486174238960453,-99.0,1.9390377278856539,4.045594374548646,5.847763413148576,6.321752528209826,6.800851189265911,0.9879413018531402,0.0,0.0,149.91745,2.314053
2154,0.17520000040531158,2.328000068664551,38.70000076293945,72.93299865722656,68.53500366210939,30.38719940185547,10.293299674987793,0.0,1.5582445499434985,0.0,0.0,1.12304849609472,5.354148012837769,2.951985328545956,4.0198103312968465,5.9259945173768935,6.313439888770508,12.560999870300293,0.9980080949510448,0.0,0.0,149.905508,2.309505
2155,0.429,0.6439999938011169,0.0,18.37700080871582,27.033000946044922,25.744400024414066,11.951600074768065,0.0,-0.20661021163250898,0.0,0.0,0.23818656690762605,-99.0,2.3050808355774297,3.919125122073666,5.890707819285157,6.318112470584512,16.687999725341793,0.9573687333728922,0.0,0.0,150.31500400000002,2.32646
2156,0.9265,0.4569999873638153,0.0,9.668999671936037,25.02199935913086,30.752500534057614,26.097999572753906,14.67300033569336,1.3191325353152368,0.0,0.0,0.13593426119147756,-99.0,1.5864417759636027,3.820435837743692,5.92900886005035,6.38590392432576,6.825282052938326,1.0048863990164765,0.0,0.0,149.90339699999998,2.334732
2157,1.8562999963760376,0.6370000243186951,0.0,7.290999889373778,17.49799919128418,21.60580062866211,18.106599807739254,22.16320037841797,3.962909256724333,4.099999904632568,0.0,0.1193290537014035,-99.0,1.8339929346607835,4.839876991200461,5.8640341910061204,6.3414949602247725,6.857545619361365,1.102645835765126,2.200000047683716,0.0,150.56059199999999,2.328493
2158,0.4656000137329102,0.781000018119812,9.399999618530273,0.0,0.0,42.41830062866211,25.33230018615723,5.3418002128601065,0.7920714976022446,0.0,0.0,0.12809724003763365,2.484672958145317,-99.0,-99.0,6.0430869235149745,6.380968632766857,6.803356210520112,1.5741562396515452,0.0,0.0,149.403327,2.338041
2159,0.38530001044273376,2.3919999599456787,15.899999618530273,31.895000457763672,41.83200073242188,25.98760032653809,12.838600158691404,3.887900114059448,-0.4049646546739719,0.0,0.0,0.429968777099449,3.2199533555105764,1.949463401980212,4.085387991638783,5.892416193139365,6.320896095211152,6.801778093092648,1.0385170150373972,0.0,0.0,149.73081100000002,2.343809
2160,0.24799999594688416,0.8989999890327454,26.70000076293945,63.05699920654297,83.08300018310547,48.67829895019531,21.28199958801269,3.176100015640259,-1.7806576874897746,0.0,0.0,0.11055090755425917,4.482064225417144,2.613238448109989,5.949679008679,6.118114322395043,6.3572539362796165,6.801186674257291,1.4539144323318482,0.0,0.0,149.419801,2.353844
2161,1.8017942905426023,0.6729999780654907,0.0,5.3420000076293945,0.0,28.54669952392578,34.46200180053711,26.35540008544922,1.7217545479513316,0.0,0.0,0.17133686604218684,-99.0,1.6724643815894642,-99.0,5.911333393231589,6.4490470078113376,6.881233274774411,1.0757615542041483,0.0,0.0,150.49639399999998,2.35891
2162,0.9326000213623048,0.4410000145435333,0.0,6.834000110626222,13.067999839782715,18.500600814819336,15.270099639892578,11.540900230407715,1.958384922048357,0.0,0.0,0.13481544006854287,-99.0,1.44824567502893,2.4611503517836724,5.847019374759662,6.329540386854293,6.815651678673519,0.6357302076221636,0.0,0.0,149.987882,2.364104
2163,0.1915999948978424,1.3389999866485596,17.799999237060547,48.87099838256836,65.38999938964844,32.07619857788086,3.100800037384033,0.0,-0.46915549680764,0.0,0.0,0.2956793791753138,3.8377598122983287,2.4822926412630406,4.954657281114488,5.9402198632990215,6.301220829124698,12.038000106811525,1.278892943256087,0.0,0.0,150.75346000000002,2.361123
2164,0.23080000281333926,1.4210000038146973,28.20000076293945,62.76499938964844,118.98999786376952,57.68659973144531,14.744199752807615,10.12399959564209,1.4883927427225667,0.0,0.0,0.2273853666081634,4.573007734921553,2.424750342057701,6.979600027317617,6.2421462704523005,6.3275450438666265,6.812047606153388,0.6066478339866559,0.0,0.0,150.209302,2.355044
2165,0.6812000274658203,0.5540000200271606,0.0,0.0,28.90399932861328,24.18819999694824,15.057499885559082,4.8829002380371085,2.1748135551099828,0.0,0.0,0.17026828622630566,-99.0,-99.0,3.1015463891851187,5.880145442975691,6.328725407575034,6.802804446959753,0.670333980382394,0.0,0.0,149.9739,2.375917
2166,0.9459999799728394,0.7070000171661377,0.0,15.38599967956543,30.118999481201172,26.98259925842285,19.634899139404297,15.59630012512207,-1.4667470263867777,0.0,0.0,0.12509844889906566,-99.0,1.534487330055724,3.6458095812297673,5.899567531640352,6.3487673467172625,6.8285570455366775,1.1997495660392865,0.0,0.0,150.662221,2.3800380000000003
2167,0.5243999958038329,0.9300000071525574,14.300000190734865,23.958999633789066,33.097999572753906,21.795000076293945,10.962200164794922,1.0437999963760376,0.9983415320800404,0.0,0.0,0.10308370417365276,3.1440260475259048,2.2850507214066194,3.9824992701022426,5.865154324083982,6.3152412251571866,6.800128177431063,1.2197982705751915,0.0,0.0,150.69003999999998,2.380762
2168,0.2216999977827072,1.2769999504089355,22.60000038146973,35.24599838256836,63.43299865722656,40.82490158081055,21.72369956970215,1.848199963569641,1.7119284121806202,0.0,0.0,0.20804043298959735,4.082597313098962,2.5679483354976718,5.442629700877083,6.025502148579202,6.359643904873249,6.800401852020844,1.079823833416654,0.0,0.0,150.357921,2.383536
2169,0.1687999963760376,0.6669999957084656,0.0,25.059999465942386,40.766998291015625,21.585899353027344,0.0,12.121500015258787,-0.06732513194659792,0.0,0.0,0.14878582350383204,-99.0,2.140000886682153,4.666208625932959,5.863916923133073,24.979999542236328,6.817264056804008,1.0692819106746516,0.0,0.0,150.33301200000002,2.386261
2170,0.16566036641597748,1.1749999523162842,19.899999618530273,35.944000244140625,48.78799819946289,24.23430061340332,11.833399772644045,1.627500057220459,2.2506646682595397,0.0,0.0,0.29785157329381706,3.683761563524027,2.319193263390717,5.209350179465551,5.880449142876188,6.3177564815594724,6.800311611264442,1.2918691088286374,0.0,0.0,150.74516100000002,2.3882689999999998
2171,1.4515000581741333,0.7089999914169312,0.0,0.0,21.207000732421875,36.95100021362305,37.83259963989258,22.485700607299805,3.2992680717482834,0.0,0.0,0.26240559733067176,-99.0,-99.0,5.481040375236456,5.9853656752832975,6.479204345660032,6.859225231094383,1.4868185128562974,0.0,0.0,149.418714,2.390658
2172,1.4643000364303589,1.4880000352859497,0.0,21.65399932861328,51.56000137329102,57.807899475097656,48.62580108642578,30.101600646972656,2.366710348563688,0.0,0.0,0.1403437241741829,-99.0,1.6417984881490966,3.979183808075263,6.24394147848591,6.593417145158846,6.90577802846397,1.1625960223246965,0.0,0.0,149.646042,2.388052
2173,0.527400016784668,0.6230000257492065,0.0,18.41200065612793,20.549999237060547,21.65089988708496,11.6358003616333,1.064900040626526,0.7567475447982326,0.0,0.0,0.216255227089403,-99.0,2.3560500061298155,3.730684187332833,5.864300328724044,6.3171692204728265,6.800133411879097,1.14697495393189,0.0,0.0,149.687188,2.3945279999999998
2174,1.631999969482422,0.5410000085830688,0.0,8.928999900817871,19.03700065612793,32.56460189819336,30.546600341796875,27.54750061035156,2.848500280238612,0.0,0.0,0.18993604213732532,-99.0,2.1143067830552837,3.4023091760117827,5.944470142482046,6.417394460986978,6.8886997077680565,1.1294809288872314,0.0,0.0,150.35765,2.400716
2175,1.8861000537872317,0.527999997138977,0.0,0.0,0.0,24.149799346923828,19.548799514770508,1.6273000240325928,3.1,0.0,0.0,0.0556593196765817,-99.0,-99.0,-99.0,5.879892898139786,6.348342216669633,6.800311534671713,0.6196975068531421,0.0,0.0,150.17599099999998,2.401471
2176,0.37380000948905945,0.4970000088214874,0.0,10.27400016784668,20.99399948120117,20.92639923095703,6.3734002113342285,0.0,0.033906702905673144,0.0,0.0,0.18864391039594214,-99.0,1.895178580949312,4.595380502226519,5.860090672987701,6.305156014596795,21.565000534057614,1.1733823103387584,0.0,0.0,149.653767,2.403972
2177,0.2563000023365021,0.5350000262260437,0.0,15.960000038146973,28.815000534057614,21.515199661254886,6.3358001708984375,0.0,2.5969621900168267,0.0,0.0,0.2514270521844351,-99.0,1.751870184399723,4.856748932909872,5.86350118157589,6.305095382473519,7.113999843597412,1.1336047676967826,0.0,0.0,150.337368,2.412446
2178,0.9613999724388124,0.5360000133514404,0.0,11.270000457763672,21.422000885009766,19.93239974975586,10.482199668884276,0.0,1.9890855323873644,0.0,0.0,0.18396260133685932,-99.0,1.7920040354114517,4.451254616585008,5.854543611218086,6.313937156468804,13.74899959564209,1.1743561926739674,0.0,0.0,149.834011,2.419398
2179,0.3785000145435333,1.9040000438690183,23.899999618530273,33.48199844360352,32.62200164794922,20.765100479125977,9.934499740600586,0.0,1.7676022314414181,0.0,0.0,0.12762460800968167,4.074567400712001,2.1618801020298792,4.0300968611271255,5.859172555630455,6.312520166791832,9.375,1.2618636452067766,0.0,0.0,150.716467,2.413813
2180,0.17222221195697784,1.0269999504089355,0.0,27.184999465942386,66.4219970703125,50.96860122680664,20.62689971923828,1.830299973487854,-1.8340764158061396,0.0,0.0,0.17471640109611178,-99.0,2.0855925182494914,4.576252532104797,6.147883969109013,6.353798107214613,6.800394105990382,1.3312041067256315,0.0,0.0,150.770259,2.419219
2181,0.4927000105381012,0.6880000233650208,8.699999809265138,19.496999740600586,29.29400062561035,19.4463005065918,5.551199913024902,0.0,-0.16988839734969072,0.0,0.0,0.12771985325763574,1.909685871795875,1.944385873111108,4.072225718217397,5.8519273547634105,6.3039119055360375,6.8,0.6763288405858655,0.0,0.0,149.975171,2.427105
2182,0.258899986743927,0.5070000290870667,0.0,13.668999671936035,25.464000701904297,12.409199714660645,2.8935999870300293,0.0,1.880328912482843,0.0,0.0,0.15804627037027727,-99.0,2.2190691927553443,3.9650584689706423,5.821201008391081,6.301063138345457,6.8,0.5937324910664799,0.0,0.0,150.161754,2.428589
2183,0.3021000027656555,0.9879999756813048,10.199999809265137,18.929000854492188,27.767000198364254,18.30030059814453,7.149600028991699,0.0,0.8788158698985651,0.0,0.0,0.2862941893195938,2.156478581041562,1.9613390443397416,3.6101017557571677,5.846010742649376,6.306487679280702,12.112000465393065,0.7789169717268342,0.0,0.0,149.93874499999998,2.433206
2184,0.263700008392334,1.6200000047683716,25.70000076293945,46.3129997253418,71.56700134277344,42.82640075683594,16.955699920654293,15.76389980316162,-0.05641514832966023,0.0,0.0,0.49763641020412197,4.342222978170385,2.505801271427647,5.027586422782079,6.047690547874963,6.336402229631483,6.829172780008322,1.1998549581267788,0.0,0.0,149.69225,2.4319669999999998
2185,0.9373000264167786,0.7730000019073486,12.300000190734865,11.699000358581545,21.44599914550781,25.18950080871582,23.50639915466309,0.0,-0.3974701790803241,0.0,0.0,0.11282651391411518,2.9669682007754723,1.97932164539357,4.196611940267755,5.8868682269597015,6.369778746703007,34.80500030517578,1.3451752684354454,0.0,0.0,150.75815,2.443526
2186,0.3431000113487244,1.6610000133514404,25.60000038146973,47.61899948120117,58.224998474121094,29.75090026855469,9.864500045776367,0.0,-0.07495908419256188,0.0,0.0,0.2258258175168401,4.336311819428176,2.0222586795693167,6.039157641035309,5.920826437826326,6.312344523063122,7.36899995803833,0.7183857477107378,0.0,0.0,150.235983,2.443064
2187,0.26019999384880066,1.0670000314712524,13.0,34.08100128173828,0.0,49.69969940185547,27.805700302124023,11.141400337219238,2.104783840134476,0.0,0.0,0.19157824197832646,2.5553865088883034,2.0028218556093624,-99.0,6.131239368432428,6.397425353285997,6.814587975979083,1.214447865311075,0.0,0.0,149.79183500000002,2.44533
2188,0.5876993536949158,0.6460000276565552,0.0,19.85300064086914,29.415000915527344,22.636199951171875,10.339699745178224,0.0,-0.00018596698155229197,0.0,0.0,0.28881185980328994,-99.0,1.8036159648755996,3.7560452633393018,5.870250086424521,6.313561199934052,12.678999900817873,1.2749684010378852,0.0,0.0,150.558191,2.466081
2189,0.4300000071525574,1.6790000200271606,12.399999618530273,24.117000579833984,17.80299949645996,12.69379997253418,7.520199775695801,6.7579002380371085,1.7405563183204908,0.0,0.0,0.2789329741413761,2.8805553994819952,2.3908295961887145,3.949726546434959,5.822182760132864,6.307177296339956,6.8053707279621145,1.3415263550159833,0.0,0.0,149.519272,2.459995
2190,0.19089999794960025,0.7749999761581421,0.0,20.2549991607666,36.94599914550781,22.40920066833496,15.350199699401855,6.513500213623048,-0.3848151718230904,0.0,0.0,0.20371932554302674,-99.0,2.170683557667922,3.9091139227268905,5.868856416658182,6.32985037811309,6.804989426593739,1.2584469714561728,0.0,0.0,149.568653,2.463294
2191,0.2294999957084656,1.3949999809265137,13.699999809265135,40.70800018310547,54.48899841308594,32.396900177001946,10.667099952697754,1.9515000581741333,0.8207395237234361,0.0,0.0,0.4899898736126329,3.0276889214763654,2.6727405999034866,5.158110923610412,5.943003838609378,6.3144326138016025,6.800448026708483,1.3540680914716714,0.0,0.0,149.44853999999998,2.4633130000000003
2192,0.2614000141620636,0.6420000195503235,0.0,18.767000198364254,14.065999984741213,20.445199966430664,13.539600372314453,0.0,0.18790085627644715,0.0,0.0,0.23123886145178524,-99.0,2.112026484830232,3.5597457081074686,5.857372271135559,6.32323597892623,23.55200004577637,1.2474821026920773,0.0,0.0,149.765051,2.475859
2193,1.6213583946228027,0.8600000143051147,0.0,12.871000289916992,22.32900047302246,19.28820037841797,0.0,8.239800453186035,3.6050869436718394,0.0,0.0,0.27537793684842304,-99.0,2.0685083546517182,4.491696604046076,5.851090110239356,38.89899826049805,6.807982880296726,1.2889809814862814,0.0,0.0,150.623875,2.474457
2194,1.2690999507904053,0.4379999935626984,0.0,8.291000366210938,17.041000366210938,25.779499053955078,21.464099884033203,3.733500003814697,1.3189244508996931,0.0,0.0,0.1288744001553208,-99.0,2.034814351585419,3.1076771876788367,5.890953413018694,6.358233412995374,6.801639687284646,1.2025406714950864,0.0,0.0,149.90866499999998,2.482923
2195,0.473800003528595,1.1599999666213991,14.699999809265135,36.58700180053711,0.0,58.32099914550781,35.081298828125,8.663700103759767,0.8760898252470916,0.0,0.0,0.22461744511604045,3.0742316440723885,2.403708013259589,-99.0,6.251571186999994,6.454387348459117,6.808824826589433,1.2431180926470342,0.0,0.0,149.738174,2.480169
2196,0.6935999989509583,0.8190000057220459,0.0,20.04400062561035,37.59299850463867,38.38660049438477,26.05279922485352,13.82289981842041,1.6885461537751738,0.0,0.0,0.21493696892761754,-99.0,2.2505457431023053,4.676361558095237,5.999804143138741,6.38560861280433,6.8224420917310935,1.264097534198655,0.0,0.0,149.712591,2.48733
2198,0.24050000309944156,0.9480000138282776,12.300000190734865,19.815000534057614,27.51000022888184,24.15839958190918,13.66100025177002,6.02370023727417,2.1138899091973107,0.0,0.0,0.19679369890555995,2.7861981349000966,2.150192859089447,4.749239846829687,5.879949424321157,6.3236537448381975,6.804267480286003,1.3009410210022985,0.0,0.0,149.796473,2.497405
2200,0.19130000472068787,0.9449999928474426,11.199999809265137,24.711000442504886,39.56499862670898,18.73290061950684,7.781700134277344,1.8092999458312988,-0.21483331068070027,0.0,0.0,0.2064789686116575,2.923080603535841,1.988706227662176,4.726810610988032,5.848202673043446,6.307684818629391,6.800385114540968,1.1859678890443983,0.0,0.0,150.33391799999998,2.513201
